Time	V(N001)	V(N002)	V(N003)	I(V1)	I(R1)	I(C1)	I(L1)	
1.748	0.626666	-0.218276	-0.310316	-0.000844942	0.000844942	0.000844942	0.000844942	
1.7485	0.470542	-0.219242	-0.311705	-0.000689784	0.000689784	0.000689784	0.000689784	
1.749	0.313953	-0.219979	-0.312787	-0.000533931	0.000533931	0.000533931	0.000533931	
1.7495	0.157054	-0.220484	-0.313559	-0.000377538	0.000377538	0.000377538	0.000377538	
1.75	4.30981e-11	-0.220758	-0.314022	-0.000220758	0.000220758	0.000220758	0.000220758	
1.7505	-0.157054	-0.220801	-0.314175	-6.37474e-05	6.37474e-05	6.37474e-05	6.37474e-05	
1.751	-0.313953	-0.220612	-0.314018	9.33402e-05	-9.33402e-05	-9.33402e-05	-9.33402e-05	
1.7515	-0.470542	-0.220192	-0.313551	0.000250349	-0.000250349	-0.000250349	-0.000250349	
1.752	-0.626666	-0.219541	-0.312775	0.000407125	-0.000407125	-0.000407125	-0.000407125	
1.7525	-0.782172	-0.21866	-0.31169	0.000563513	-0.000563513	-0.000563513	-0.000563513	
1.753	-0.936907	-0.217549	-0.310298	0.000719358	-0.000719358	-0.000719358	-0.000719358	
1.7535	-1.09072	-0.21621	-0.308599	0.000874507	-0.000874507	-0.000874507	-0.000874507	
1.754	-1.24345	-0.214644	-0.306595	0.00102881	-0.00102881	-0.00102881	-0.00102881	
1.7545	-1.39496	-0.212852	-0.304289	0.0011821	-0.0011821	-0.0011821	-0.0011821	
1.755	-1.54508	-0.210837	-0.301683	0.00133425	-0.00133425	-0.00133425	-0.00133425	
1.7555	-1.69369	-0.2086	-0.298779	0.00148509	-0.00148509	-0.00148509	-0.00148509	
1.756	-1.84062	-0.206143	-0.29558	0.00163448	-0.00163448	-0.00163448	-0.00163448	
1.7565	-1.98574	-0.20347	-0.29209	0.00178227	-0.00178227	-0.00178227	-0.00178227	
1.757	-2.1289	-0.200582	-0.288311	0.00192831	-0.00192831	-0.00192831	-0.00192831	
1.7575	-2.26995	-0.197483	-0.284247	0.00207247	-0.00207247	-0.00207247	-0.00207247	
1.758	-2.40877	-0.194175	-0.279903	0.00221459	-0.00221459	-0.00221459	-0.00221459	
1.7585	-2.54521	-0.190662	-0.275283	0.00235454	-0.00235454	-0.00235454	-0.00235454	
1.759	-2.67913	-0.186948	-0.270391	0.00249219	-0.00249219	-0.00249219	-0.00249219	
1.7595	-2.81042	-0.183035	-0.265232	0.00262738	-0.00262738	-0.00262738	-0.00262738	
1.76	-2.93893	-0.178928	-0.259812	0.00276	-0.00276	-0.00276	-0.00276	
1.7605	-3.06454	-0.174631	-0.254135	0.0028899	-0.0028899	-0.0028899	-0.0028899	
1.761	-3.18712	-0.170149	-0.248207	0.00301697	-0.00301697	-0.00301697	-0.00301697	
1.7615	-3.30656	-0.165484	-0.242034	0.00314107	-0.00314107	-0.00314107	-0.00314107	
1.762	-3.42274	-0.160643	-0.235623	0.00326209	-0.00326209	-0.00326209	-0.00326209	
1.7625	-3.53553	-0.15563	-0.228979	0.0033799	-0.0033799	-0.0033799	-0.0033799	
1.763	-3.64484	-0.15045	-0.222109	0.00349439	-0.00349439	-0.00349439	-0.00349439	
1.7635	-3.75056	-0.145108	-0.215019	0.00360545	-0.00360545	-0.00360545	-0.00360545	
1.764	-3.85257	-0.139609	-0.207718	0.00371296	-0.00371296	-0.00371296	-0.00371296	
1.7645	-3.95078	-0.133959	-0.200211	0.00381682	-0.00381682	-0.00381682	-0.00381682	
1.765	-4.04508	-0.128163	-0.192507	0.00391692	-0.00391692	-0.00391692	-0.00391692	
1.7655	-4.1354	-0.122228	-0.184613	0.00401318	-0.00401318	-0.00401318	-0.00401318	
1.766	-4.22164	-0.116158	-0.176537	0.00410548	-0.00410548	-0.00410548	-0.00410548	
1.7665	-4.30371	-0.10996	-0.168286	0.00419375	-0.00419375	-0.00419375	-0.00419375	
1.767	-4.38153	-0.10364	-0.159869	0.00427789	-0.00427789	-0.00427789	-0.00427789	
1.7675	-4.45503	-0.0972048	-0.151295	0.00435783	-0.00435783	-0.00435783	-0.00435783	
1.768	-4.52414	-0.09066	-0.142571	0.00443348	-0.00443348	-0.00443348	-0.00443348	
1.7685	-4.58877	-0.0840122	-0.133707	0.00450476	-0.00450476	-0.00450476	-0.00450476	
1.769	-4.64888	-0.0772682	-0.12471	0.00457161	-0.00457161	-0.00457161	-0.00457161	
1.7695	-4.7044	-0.0704344	-0.115591	0.00463397	-0.00463397	-0.00463397	-0.00463397	
1.77	-4.75528	-0.0635178	-0.106357	0.00469176	-0.00469176	-0.00469176	-0.00469176	
1.7705	-4.80147	-0.0565251	-0.0970185	0.00474494	-0.00474494	-0.00474494	-0.00474494	
1.771	-4.84292	-0.0494632	-0.0875842	0.00479345	-0.00479345	-0.00479345	-0.00479345	
1.7715	-4.87958	-0.0423391	-0.0780634	0.00483724	-0.00483724	-0.00483724	-0.00483724	
1.772	-4.91144	-0.0351599	-0.0684655	0.00487628	-0.00487628	-0.00487628	-0.00487628	
1.7725	-4.93844	-0.0279326	-0.0588001	0.00491051	-0.00491051	-0.00491051	-0.00491051	
1.773	-4.96057	-0.0206643	-0.0490766	0.00493991	-0.00493991	-0.00493991	-0.00493991	
1.7735	-4.97781	-0.0133624	-0.0393047	0.00496445	-0.00496445	-0.00496445	-0.00496445	
1.774	-4.99013	-0.00603386	-0.0294939	0.0049841	-0.0049841	-0.0049841	-0.0049841	
1.7745	-4.99753	0.00131395	-0.0196541	0.00499885	-0.00499885	-0.00499885	-0.00499885	
1.775	-5	0.00867378	-0.00979481	0.00500867	-0.00500867	-0.00500867	-0.00500867	
1.7755	-4.99753	0.0160384	7.413e-05	0.00501357	-0.00501357	-0.00501357	-0.00501357	
1.776	-4.99013	0.0234005	0.00994301	0.00501353	-0.00501353	-0.00501353	-0.00501353	
1.7765	-4.97781	0.0307528	0.0198021	0.00500856	-0.00500856	-0.00500856	-0.00500856	
1.777	-4.96057	0.0380881	0.0296416	0.00499866	-0.00499866	-0.00499866	-0.00499866	
1.7775	-4.93844	0.045399	0.039452	0.00498384	-0.00498384	-0.00498384	-0.00498384	
1.778	-4.91144	0.0526785	0.0492233	0.00496411	-0.00496411	-0.00496411	-0.00496411	
1.7785	-4.87958	0.0599193	0.0589462	0.0049395	-0.0049395	-0.0049395	-0.0049395	
1.779	-4.84292	0.0671142	0.0686108	0.00491003	-0.00491003	-0.00491003	-0.00491003	
1.7795	-4.80147	0.0742562	0.0782078	0.00487572	-0.00487572	-0.00487572	-0.00487572	
1.78	-4.75528	0.0813381	0.0877276	0.00483662	-0.00483662	-0.00483662	-0.00483662	
1.7805	-4.7044	0.088353	0.0971609	0.00479276	-0.00479276	-0.00479276	-0.00479276	
1.781	-4.64888	0.095294	0.106498	0.00474418	-0.00474418	-0.00474418	-0.00474418	
1.7815	-4.58877	0.102154	0.11573	0.00469093	-0.00469093	-0.00469093	-0.00469093	
1.782	-4.52414	0.108927	0.124849	0.00463306	-0.00463306	-0.00463306	-0.00463306	
1.7825	-4.45503	0.115605	0.133843	0.00457064	-0.00457064	-0.00457064	-0.00457064	
1.783	-4.38153	0.122183	0.142706	0.00450372	-0.00450372	-0.00450372	-0.00450372	
1.7835	-4.30371	0.128653	0.151428	0.00443236	-0.00443236	-0.00443236	-0.00443236	
1.784	-4.22164	0.135009	0.160001	0.00435665	-0.00435665	-0.00435665	-0.00435665	
1.7845	-4.1354	0.141246	0.168415	0.00427665	-0.00427665	-0.00427665	-0.00427665	
1.785	-4.04508	0.147356	0.176664	0.00419244	-0.00419244	-0.00419244	-0.00419244	
1.7855	-3.95078	0.153334	0.184738	0.00410411	-0.00410411	-0.00410411	-0.00410411	
1.786	-3.85257	0.159173	0.19263	0.00401174	-0.00401174	-0.00401174	-0.00401174	
1.7865	-3.75056	0.164869	0.200332	0.00391542	-0.00391542	-0.00391542	-0.00391542	
1.787	-3.64484	0.170416	0.207836	0.00381526	-0.00381526	-0.00381526	-0.00381526	
1.7875	-3.53553	0.175807	0.215135	0.00371134	-0.00371134	-0.00371134	-0.00371134	
1.788	-3.42274	0.181038	0.222221	0.00360377	-0.00360377	-0.00360377	-0.00360377	
1.7885	-3.30656	0.186103	0.229089	0.00349266	-0.00349266	-0.00349266	-0.00349266	
1.789	-3.18712	0.190998	0.23573	0.00337812	-0.00337812	-0.00337812	-0.00337812	
1.7895	-3.06454	0.195718	0.242139	0.00326025	-0.00326025	-0.00326025	-0.00326025	
1.79	-2.93893	0.200258	0.248309	0.00313918	-0.00313918	-0.00313918	-0.00313918	
1.7905	-2.81042	0.204613	0.254233	0.00301503	-0.00301503	-0.00301503	-0.00301503	
1.791	-2.67913	0.208779	0.259907	0.00288791	-0.00288791	-0.00288791	-0.00288791	
1.7915	-2.54521	0.212752	0.265324	0.00275796	-0.00275796	-0.00275796	-0.00275796	
1.792	-2.40877	0.216529	0.27048	0.0026253	-0.0026253	-0.0026253	-0.0026253	
1.7925	-2.26995	0.220105	0.275368	0.00249006	-0.00249006	-0.00249006	-0.00249006	
1.793	-2.1289	0.223477	0.279985	0.00235237	-0.00235237	-0.00235237	-0.00235237	
1.7935	-1.98574	0.226641	0.284326	0.00221238	-0.00221238	-0.00221238	-0.00221238	
1.794	-1.84062	0.229595	0.288386	0.00207022	-0.00207022	-0.00207022	-0.00207022	
1.7945	-1.69369	0.232335	0.292161	0.00192602	-0.00192602	-0.00192602	-0.00192602	
1.795	-1.54508	0.234859	0.295648	0.00177994	-0.00177994	-0.00177994	-0.00177994	
1.7955	-1.39496	0.237164	0.298844	0.00163212	-0.00163212	-0.00163212	-0.00163212	
1.796	-1.24345	0.239249	0.301744	0.0014827	-0.0014827	-0.0014827	-0.0014827	
1.7965	-1.09072	0.24111	0.304347	0.00133183	-0.00133183	-0.00133183	-0.00133183	
1.797	-0.936907	0.242746	0.306649	0.00117965	-0.00117965	-0.00117965	-0.00117965	
1.7975	-0.782172	0.244156	0.308648	0.00102633	-0.00102633	-0.00102633	-0.00102633	
1.798	-0.626666	0.245338	0.310344	0.000872004	-0.000872004	-0.000872004	-0.000872004	
1.7985	-0.470542	0.246291	0.311732	0.000716833	-0.000716833	-0.000716833	-0.000716833	
1.799	-0.313953	0.247014	0.312814	0.000560966	-0.000560966	-0.000560966	-0.000560966	
1.7995	-0.157054	0.247506	0.313586	0.00040456	-0.00040456	-0.00040456	-0.00040456	
1.8	-4.48573e-11	0.247767	0.314049	0.000247767	-0.000247767	-0.000247767	-0.000247767	
1.8005	0.157054	0.247796	0.314202	9.0742e-05	-9.0742e-05	-9.0742e-05	-9.0742e-05	
1.801	0.313953	0.247593	0.314045	-6.63591e-05	6.63591e-05	6.63591e-05	6.63591e-05	
1.8015	0.470542	0.24716	0.313578	-0.000223382	0.000223382	0.000223382	0.000223382	
1.802	0.626666	0.246495	0.312802	-0.000380171	0.000380171	0.000380171	0.000380171	
1.8025	0.782172	0.2456	0.311717	-0.000536572	0.000536572	0.000536572	0.000536572	
1.803	0.936907	0.244476	0.310325	-0.000692431	0.000692431	0.000692431	0.000692431	
1.8035	1.09072	0.243123	0.308626	-0.000847593	0.000847593	0.000847593	0.000847593	
1.804	1.24345	0.241544	0.306622	-0.00100191	0.00100191	0.00100191	0.00100191	
1.8045	1.39496	0.239739	0.304316	-0.00115522	0.00115522	0.00115522	0.00115522	
1.805	1.54508	0.23771	0.30171	-0.00130737	0.00130737	0.00130737	0.00130737	
1.8055	1.69369	0.23546	0.298806	-0.00145823	0.00145823	0.00145823	0.00145823	
1.806	1.84062	0.23299	0.295607	-0.00160763	0.00160763	0.00160763	0.00160763	
1.8065	1.98574	0.230303	0.292116	-0.00175544	0.00175544	0.00175544	0.00175544	
1.807	2.1289	0.227402	0.288337	-0.00190149	0.00190149	0.00190149	0.00190149	
1.8075	2.26995	0.224289	0.284274	-0.00204566	0.00204566	0.00204566	0.00204566	
1.808	2.40877	0.220968	0.27993	-0.0021878	0.0021878	0.0021878	0.0021878	
1.8085	2.54521	0.217442	0.27531	-0.00232777	0.00232777	0.00232777	0.00232777	
1.809	2.67913	0.213714	0.270418	-0.00246542	0.00246542	0.00246542	0.00246542	
1.8095	2.81042	0.209788	0.265259	-0.00260063	0.00260063	0.00260063	0.00260063	
1.81	2.93893	0.205667	0.259839	-0.00273326	0.00273326	0.00273326	0.00273326	
1.8105	3.06454	0.201357	0.254162	-0.00286318	0.00286318	0.00286318	0.00286318	
1.811	3.18712	0.196861	0.248234	-0.00299026	0.00299026	0.00299026	0.00299026	
1.8115	3.30656	0.192183	0.242061	-0.00311438	0.00311438	0.00311438	0.00311438	
1.812	3.42274	0.187329	0.23565	-0.00323541	0.00323541	0.00323541	0.00323541	
1.8125	3.53553	0.182302	0.229005	-0.00335323	0.00335323	0.00335323	0.00335323	
1.813	3.64484	0.177109	0.222135	-0.00346773	0.00346773	0.00346773	0.00346773	
1.8135	3.75056	0.171753	0.215046	-0.0035788	0.0035788	0.0035788	0.0035788	
1.814	3.85257	0.166241	0.207744	-0.00368632	0.00368632	0.00368632	0.00368632	
1.8145	3.95078	0.160578	0.200238	-0.0037902	0.0037902	0.0037902	0.0037902	
1.815	4.04508	0.154769	0.192534	-0.00389032	0.00389032	0.00389032	0.00389032	
1.8155	4.1354	0.14882	0.18464	-0.00398658	0.00398658	0.00398658	0.00398658	
1.816	4.22164	0.142737	0.176563	-0.0040789	0.0040789	0.0040789	0.0040789	
1.8165	4.30371	0.136526	0.168313	-0.00416718	0.00416718	0.00416718	0.00416718	
1.817	4.38153	0.130193	0.159896	-0.00425134	0.00425134	0.00425134	0.00425134	
1.8175	4.45503	0.123744	0.151322	-0.00433129	0.00433129	0.00433129	0.00433129	
1.818	4.52414	0.117186	0.142598	-0.00440695	0.00440695	0.00440695	0.00440695	
1.8185	4.58877	0.110525	0.133733	-0.00447825	0.00447825	0.00447825	0.00447825	
1.819	4.64888	0.103767	0.124737	-0.00454512	0.00454512	0.00454512	0.00454512	
1.8195	4.7044	0.0969204	0.115617	-0.00460748	0.00460748	0.00460748	0.00460748	
1.82	4.75528	0.0899905	0.106384	-0.00466529	0.00466529	0.00466529	0.00466529	
1.8205	4.80147	0.0829845	0.097045	-0.00471848	0.00471848	0.00471848	0.00471848	
1.821	4.84292	0.0759094	0.0876106	-0.00476701	0.00476701	0.00476701	0.00476701	
1.8215	4.87958	0.068772	0.0780898	-0.00481081	0.00481081	0.00481081	0.00481081	
1.822	4.91144	0.0615796	0.0684919	-0.00484986	0.00484986	0.00484986	0.00484986	
1.8225	4.93844	0.0543391	0.0588265	-0.0048841	0.0048841	0.0048841	0.0048841	
1.823	4.96057	0.0470576	0.049103	-0.00491352	0.00491352	0.00491352	0.00491352	
1.8235	4.97781	0.0397424	0.0393311	-0.00493807	0.00493807	0.00493807	0.00493807	
1.824	4.99013	0.0324007	0.0295203	-0.00495773	0.00495773	0.00495773	0.00495773	
1.8245	4.99753	0.0250397	0.0196805	-0.00497249	0.00497249	0.00497249	0.00497249	
1.825	5	0.0176667	0.00982118	-0.00498233	0.00498233	0.00498233	0.00498233	
1.8255	4.99753	0.0102889	-4.77764e-05	-0.00498724	0.00498724	0.00498724	0.00498724	
1.826	4.99013	0.00291364	-0.00991667	-0.00498722	0.00498722	0.00498722	0.00498722	
1.8265	4.97781	-0.00445185	-0.0197758	-0.00498226	0.00498226	0.00498226	0.00498226	
1.827	4.96057	-0.0118003	-0.0296153	-0.00497237	0.00497237	0.00497237	0.00497237	
1.8275	4.93844	-0.0191244	-0.0394257	-0.00495757	0.00495757	0.00495757	0.00495757	
1.828	4.91144	-0.026417	-0.0491971	-0.00493785	0.00493785	0.00493785	0.00493785	
1.8285	4.87958	-0.033671	-0.0589199	-0.00491325	0.00491325	0.00491325	0.00491325	
1.829	4.84292	-0.040879	-0.0685846	-0.00488379	0.00488379	0.00488379	0.00488379	
1.8295	4.80147	-0.0480341	-0.0781816	-0.0048495	0.0048495	0.0048495	0.0048495	
1.83	4.75528	-0.0551292	-0.0877014	-0.00481041	0.00481041	0.00481041	0.00481041	
1.8305	4.7044	-0.0621572	-0.0971346	-0.00476656	0.00476656	0.00476656	0.00476656	
1.831	4.64888	-0.0691113	-0.106472	-0.00471799	0.00471799	0.00471799	0.00471799	
1.8315	4.58877	-0.0759846	-0.115704	-0.00466476	0.00466476	0.00466476	0.00466476	
1.832	4.52414	-0.0827703	-0.124822	-0.00460691	0.00460691	0.00460691	0.00460691	
1.8325	4.45503	-0.0894618	-0.133817	-0.00454449	0.00454449	0.00454449	0.00454449	
1.833	4.38153	-0.0960523	-0.14268	-0.00447759	0.00447759	0.00447759	0.00447759	
1.8335	4.30371	-0.102536	-0.151402	-0.00440625	0.00440625	0.00440625	0.00440625	
1.834	4.22164	-0.108905	-0.159975	-0.00433054	0.00433054	0.00433054	0.00433054	
1.8345	4.1354	-0.115154	-0.168389	-0.00425056	0.00425056	0.00425056	0.00425056	
1.835	4.04508	-0.121278	-0.176638	-0.00416636	0.00416636	0.00416636	0.00416636	
1.8355	3.95078	-0.127269	-0.184712	-0.00407804	0.00407804	0.00407804	0.00407804	
1.836	3.85257	-0.133121	-0.192604	-0.00398569	0.00398569	0.00398569	0.00398569	
1.8365	3.75056	-0.13883	-0.200306	-0.00388939	0.00388939	0.00388939	0.00388939	
1.837	3.64484	-0.14439	-0.20781	-0.00378923	0.00378923	0.00378923	0.00378923	
1.8375	3.53553	-0.149794	-0.215109	-0.00368533	0.00368533	0.00368533	0.00368533	
1.838	3.42274	-0.155038	-0.222195	-0.00357777	0.00357777	0.00357777	0.00357777	
1.8385	3.30656	-0.160117	-0.229063	-0.00346668	0.00346668	0.00346668	0.00346668	
1.839	3.18712	-0.165025	-0.235704	-0.00335214	0.00335214	0.00335214	0.00335214	
1.8395	3.06454	-0.169757	-0.242113	-0.00323429	0.00323429	0.00323429	0.00323429	
1.84	2.93893	-0.17431	-0.248283	-0.00311324	0.00311324	0.00311324	0.00311324	
1.8405	2.81042	-0.178678	-0.254207	-0.00298909	0.00298909	0.00298909	0.00298909	
1.841	2.67913	-0.182857	-0.259881	-0.00286199	0.00286199	0.00286199	0.00286199	
1.8415	2.54521	-0.186844	-0.265298	-0.00273205	0.00273205	0.00273205	0.00273205	
1.842	2.40877	-0.190633	-0.270454	-0.0025994	0.0025994	0.0025994	0.0025994	
1.8425	2.26995	-0.194222	-0.275343	-0.00246417	0.00246417	0.00246417	0.00246417	
1.843	2.1289	-0.197607	-0.279959	-0.0023265	0.0023265	0.0023265	0.0023265	
1.8435	1.98574	-0.200784	-0.2843	-0.00218652	0.00218652	0.00218652	0.00218652	
1.844	1.84062	-0.203751	-0.28836	-0.00204437	0.00204437	0.00204437	0.00204437	
1.8445	1.69369	-0.206504	-0.292135	-0.00190019	0.00190019	0.00190019	0.00190019	
1.845	1.54508	-0.209041	-0.295622	-0.00175413	0.00175413	0.00175413	0.00175413	
1.8455	1.39496	-0.211359	-0.298818	-0.00160631	0.00160631	0.00160631	0.00160631	
1.846	1.24345	-0.213456	-0.301718	-0.00145691	0.00145691	0.00145691	0.00145691	
1.8465	1.09072	-0.215331	-0.304321	-0.00130605	0.00130605	0.00130605	0.00130605	
1.847	0.936907	-0.21698	-0.306623	-0.00115389	0.00115389	0.00115389	0.00115389	
1.8475	0.782172	-0.218403	-0.308623	-0.00100057	0.00100057	0.00100057	0.00100057	
1.848	0.626666	-0.219597	-0.310318	-0.000846264	0.000846264	0.000846264	0.000846264	
1.8485	0.470542	-0.220563	-0.311707	-0.000691105	0.000691105	0.000691105	0.000691105	
1.849	0.313953	-0.221299	-0.312788	-0.000535251	0.000535251	0.000535251	0.000535251	
1.8495	0.157054	-0.221804	-0.31356	-0.000378857	0.000378857	0.000378857	0.000378857	
1.85	4.66165e-11	-0.222077	-0.314023	-0.000222077	0.000222077	0.000222077	0.000222077	
1.8505	-0.157054	-0.222119	-0.314177	-6.50656e-05	6.50656e-05	6.50656e-05	6.50656e-05	
1.851	-0.313953	-0.22193	-0.31402	9.20227e-05	-9.20227e-05	-9.20227e-05	-9.20227e-05	
1.8515	-0.470542	-0.221509	-0.313553	0.000249033	-0.000249033	-0.000249033	-0.000249033	
1.852	-0.626666	-0.220857	-0.312776	0.000405809	-0.000405809	-0.000405809	-0.000405809	
1.8525	-0.782172	-0.219975	-0.311691	0.000562197	-0.000562197	-0.000562197	-0.000562197	
1.853	-0.936907	-0.218864	-0.310299	0.000718043	-0.000718043	-0.000718043	-0.000718043	
1.8535	-1.09072	-0.217524	-0.3086	0.000873192	-0.000873192	-0.000873192	-0.000873192	
1.854	-1.24345	-0.215957	-0.306597	0.00102749	-0.00102749	-0.00102749	-0.00102749	
1.8545	-1.39496	-0.214165	-0.304291	0.00118079	-0.00118079	-0.00118079	-0.00118079	
1.855	-1.54508	-0.212149	-0.301684	0.00133294	-0.00133294	-0.00133294	-0.00133294	
1.8555	-1.69369	-0.209911	-0.29878	0.00148378	-0.00148378	-0.00148378	-0.00148378	
1.856	-1.84062	-0.207454	-0.295581	0.00163317	-0.00163317	-0.00163317	-0.00163317	
1.8565	-1.98574	-0.20478	-0.292091	0.00178096	-0.00178096	-0.00178096	-0.00178096	
1.857	-2.1289	-0.201892	-0.288312	0.001927	-0.001927	-0.001927	-0.001927	
1.8575	-2.26995	-0.198792	-0.284249	0.00207116	-0.00207116	-0.00207116	-0.00207116	
1.858	-2.40877	-0.195484	-0.279905	0.00221328	-0.00221328	-0.00221328	-0.00221328	
1.8585	-2.54521	-0.19197	-0.275284	0.00235324	-0.00235324	-0.00235324	-0.00235324	
1.859	-2.67913	-0.188255	-0.270392	0.00249088	-0.00249088	-0.00249088	-0.00249088	
1.8595	-2.81042	-0.184341	-0.265234	0.00262608	-0.00262608	-0.00262608	-0.00262608	
1.86	-2.93893	-0.180234	-0.259813	0.00275869	-0.00275869	-0.00275869	-0.00275869	
1.8605	-3.06454	-0.175936	-0.254136	0.0028886	-0.0028886	-0.0028886	-0.0028886	
1.861	-3.18712	-0.171453	-0.248209	0.00301567	-0.00301567	-0.00301567	-0.00301567	
1.8615	-3.30656	-0.166788	-0.242036	0.00313977	-0.00313977	-0.00313977	-0.00313977	
1.862	-3.42274	-0.161946	-0.235624	0.00326079	-0.00326079	-0.00326079	-0.00326079	
1.8625	-3.53553	-0.156933	-0.22898	0.0033786	-0.0033786	-0.0033786	-0.0033786	
1.863	-3.64484	-0.151752	-0.22211	0.00349309	-0.00349309	-0.00349309	-0.00349309	
1.8635	-3.75056	-0.146409	-0.215021	0.00360415	-0.00360415	-0.00360415	-0.00360415	
1.864	-3.85257	-0.14091	-0.207719	0.00371166	-0.00371166	-0.00371166	-0.00371166	
1.8645	-3.95078	-0.135259	-0.200213	0.00381552	-0.00381552	-0.00381552	-0.00381552	
1.865	-4.04508	-0.129463	-0.192508	0.00391562	-0.00391562	-0.00391562	-0.00391562	
1.8655	-4.1354	-0.123526	-0.184614	0.00401188	-0.00401188	-0.00401188	-0.00401188	
1.866	-4.22164	-0.117456	-0.176538	0.00410418	-0.00410418	-0.00410418	-0.00410418	
1.8665	-4.30371	-0.111257	-0.168287	0.00419245	-0.00419245	-0.00419245	-0.00419245	
1.867	-4.38153	-0.104937	-0.159871	0.0042766	-0.0042766	-0.0042766	-0.0042766	
1.8675	-4.45503	-0.0985007	-0.151296	0.00435653	-0.00435653	-0.00435653	-0.00435653	
1.868	-4.52414	-0.0919552	-0.142573	0.00443218	-0.00443218	-0.00443218	-0.00443218	
1.8685	-4.58877	-0.0853068	-0.133708	0.00450347	-0.00450347	-0.00450347	-0.00450347	
1.869	-4.64888	-0.0785621	-0.124712	0.00457032	-0.00457032	-0.00457032	-0.00457032	
1.8695	-4.7044	-0.0717277	-0.115592	0.00463268	-0.00463268	-0.00463268	-0.00463268	
1.87	-4.75528	-0.0648105	-0.106358	0.00469047	-0.00469047	-0.00469047	-0.00469047	
1.8705	-4.80147	-0.0578171	-0.0970198	0.00474365	-0.00474365	-0.00474365	-0.00474365	
1.871	-4.84292	-0.0507546	-0.0875855	0.00479216	-0.00479216	-0.00479216	-0.00479216	
1.8715	-4.87958	-0.0436298	-0.0780647	0.00483595	-0.00483595	-0.00483595	-0.00483595	
1.872	-4.91144	-0.0364499	-0.0684668	0.00487499	-0.00487499	-0.00487499	-0.00487499	
1.8725	-4.93844	-0.029222	-0.0588014	0.00490922	-0.00490922	-0.00490922	-0.00490922	
1.873	-4.96057	-0.0219531	-0.0490779	0.00493862	-0.00493862	-0.00493862	-0.00493862	
1.8735	-4.97781	-0.0146505	-0.0393059	0.00496316	-0.00496316	-0.00496316	-0.00496316	
1.874	-4.99013	-0.00732135	-0.0294952	0.00498281	-0.00498281	-0.00498281	-0.00498281	
1.8745	-4.99753	2.70922e-05	-0.0196554	0.00499756	-0.00499756	-0.00499756	-0.00499756	
1.875	-5	0.00738757	-0.0097961	0.00500739	-0.00500739	-0.00500739	-0.00500739	
1.8755	-4.99753	0.0147528	7.28432e-05	0.00501229	-0.00501229	-0.00501229	-0.00501229	
1.876	-4.99013	0.0221156	0.00994172	0.00501225	-0.00501225	-0.00501225	-0.00501225	
1.8765	-4.97781	0.0294685	0.0198008	0.00500728	-0.00500728	-0.00500728	-0.00500728	
1.877	-4.96057	0.0368044	0.0296404	0.00499738	-0.00499738	-0.00499738	-0.00499738	
1.8775	-4.93844	0.0441161	0.0394507	0.00498256	-0.00498256	-0.00498256	-0.00498256	
1.878	-4.91144	0.0513962	0.0492221	0.00496283	-0.00496283	-0.00496283	-0.00496283	
1.8785	-4.87958	0.0586376	0.0589449	0.00493822	-0.00493822	-0.00493822	-0.00493822	
1.879	-4.84292	0.0658331	0.0686096	0.00490875	-0.00490875	-0.00490875	-0.00490875	
1.8795	-4.80147	0.0729757	0.0782065	0.00487444	-0.00487444	-0.00487444	-0.00487444	
